"from","to","capacity","length","ftime","B","power","speed","toll","type"
"6930",6994,770,1.02,1.53,0.15,4,39,0,1
"6930",7000,600,0.71,1.42,0.15,4,30,0,1
"6930",11995,770,1,2,0.15,4,30,0,1
"6931",5759,770,0.53,0.795,0.15,4,37,0,1
"6931",6932,770,1.47,2.205,0.15,4,40,0,1
"6931",11878,770,2.23,3.345,0.15,4,40,0,1
"6932",6931,770,1.47,2.205,0.15,4,40,0,1
"6932",10205,770,1.5,2.25,0.15,4,40,0,1
"6932",11907,770,1.5,2.25,0.15,4,40,0,1
"6933",116,1e+05,0.25,0,0.15,4,25,0,3
"6933",2804,810,0.09,0.18,0.15,4,28,0,1
"6933",6929,1422,0.26,0.52,0.15,4,28,0,1
"6934",6921,1980,3,3.6,0.15,4,48,0,1
"6934",6935,1260,1,1.2,0.15,4,47,0,1
"6934",6957,1980,2,2.4,0.15,4,48,0,1
"6934",10205,770,1,1.5,0.15,4,39,0,1
"6935",6923,770,2.75,4.714,0.15,4,35,0,1
"6935",6934,720,1,1.2,0.15,4,47,0,1
"6935",6936,900,0.26,0.39,0.15,4,40,0,1
"6936",6935,900,0.26,0.39,0.15,4,40,0,1
"6936",6937,630,1.25,2.5,0.15,4,30,0,1
"6936",6958,770,2,3,0.15,4,40,0,1
"6937",6936,630,1.25,2.5,0.15,4,30,0,1
"6937",6938,770,0.43,0.86,0.15,4,30,0,1
"6937",6941,783,0.3,0.45,0.15,4,40,0,1
"6938",6937,600,0.43,0.86,0.15,4,30,0,1
"6938",6939,770,0.15,0.3,0.15,4,30,0,1
"6938",10204,630,2.22,4.44,0.15,4,30,0,1
"6939",6938,770,0.15,0.3,0.15,4,30,0,1
"6939",10206,770,0.25,0.5,0.15,4,30,0,1
"6940",6944,2100,0.5,0.857,0.15,4,32,0,1
"6940",6950,405,0.54,1.296,0.15,4,25,0,1
"6940",8608,1920,0.57,1.14,0.15,4,28,0,1
"6940",12524,1330,0.76,1.303,0.15,4,34,0,1
"6941",6937,783,0.3,0.45,0.15,4,40,0,1
"6941",6942,360,1.26,2.52,0.15,4,30,0,1
"6941",10206,770,0.26,0.52,0.15,4,30,0,1
"6942",6925,600,2.53,5.06,0.15,4,30,0,1
"6942",6941,630,1.26,2.52,0.15,4,30,0,1
"6942",6943,1080,1.94,2.328,0.15,4,50,0,1
"6942",6961,940,0.87,1.044,0.15,4,47,0,1
"6943",6926,1080,2.25,2.7,0.15,4,50,0,1
"6943",6942,1260,1.94,2.328,0.15,4,50,0,1
"6943",11996,810,0.08,0.12,0.15,4,40,0,1
"6944",6940,1400,0.5,0.857,0.15,4,32,0,1
"6944",7035,1440,0.5,0.857,0.15,4,35,0,1
"6944",10599,729,0.52,1.248,0.15,4,22,0,1
"6945",6946,770,1,1.5,0.15,4,39,0,1
"6945",6969,770,2.74,3.288,0.15,4,50,0,1
"6945",11926,1080,1.5,1.8,0.15,4,50,0,1
"6945",11996,810,0.43,0.645,0.15,4,40,0,1
"6946",6945,430,1,1.5,0.15,4,39,0,1
"6946",6947,770,1.5,2.25,0.15,4,40,0,1
"6946",11994,770,1.25,1.875,0.15,4,39,0,1
"6947",6928,770,1.25,1.667,0.15,4,42,0,1
"6947",6946,770,1.5,2.25,0.15,4,40,0,1
"6947",6948,860,1,1.5,0.15,4,39,0,1
"6947",11926,510,1,1.333,0.15,4,42,0,1
"6948",6947,770,1,1.5,0.15,4,39,0,1
"6948",6949,600,1,2,0.15,4,30,0,1
"6948",6951,340,1,2,0.15,4,30,0,1
"6948",11995,770,2,4,0.15,4,30,0,1
"6949",6948,600,1,2,0.15,4,30,0,1
"6949",6952,430,1.01,1.515,0.15,4,39,0,1
"6949",6994,770,1.02,1.53,0.15,4,39,0,1
"6949",7033,600,2.5,5,0.15,4,30,0,1
"6950",6940,405,0.54,1.296,0.15,4,25,0,1
"6950",10593,630,0.75,1.5,0.15,4,27,0,1
"6950",10599,711,0.51,1.224,0.15,4,22,0,1
"6950",12086,729,0.25,0.6,0.15,4,25,0,1
"6951",6948,600,1,2,0.15,4,30,0,1
"6951",6952,990,1,1.2,0.15,4,47,0,1
"6951",6991,810,0.08,0.12,0.15,4,40,0,1
"6952",6949,860,1.01,1.515,0.15,4,39,0,1
"6952",6951,1260,1,1.2,0.15,4,47,0,1
"6952",6995,770,2.03,3.045,0.15,4,40,0,1
"6952",11932,990,2.5,3,0.15,4,50,0,1
"6953",6807,770,0.5,0.75,0.15,4,37,0,1
"6953",6956,770,2.08,3.12,0.15,4,40,0,1
"6953",11879,770,1.53,2.295,0.15,4,40,0,1
"6954",6802,630,0.75,1.5,0.15,4,27,0,1
"6954",6955,711,0.5,1.2,0.15,4,22,0,1
"6954",12086,729,0.25,0.6,0.15,4,25,0,1
"6954",12087,729,0.25,0.6,0.15,4,25,0,1
"6955",6954,396,0.5,1.2,0.15,4,22,0,1
"6955",7040,396,0.51,1.224,0.15,4,22,0,1
"6955",10599,729,0.48,1.152,0.15,4,22,0,1
"6955",10600,729,0.52,1.248,0.15,4,22,0,1
"6956",6953,770,2.08,3.12,0.15,4,40,0,1
"6956",6957,430,1,1.5,0.15,4,39,0,1
"6956",10205,770,2,3,0.15,4,40,0,1
"6957",6934,1440,2,2.4,0.15,4,48,0,1
"6957",6956,770,1,1.5,0.15,4,39,0,1
"6957",6958,770,1.25,1.875,0.15,4,39,0,1
"6957",6965,1980,0.62,0.744,0.15,4,48,0,1
"6958",6936,860,2,3,0.15,4,40,0,1
"6958",6957,430,1.25,1.875,0.15,4,39,0,1
"6958",6959,770,0.34,0.51,0.15,4,37,0,1
"6958",7074,770,0.13,0.195,0.15,4,37,0,1
"6959",6958,770,0.34,0.51,0.15,4,37,0,1
"6959",6960,770,1.51,2.265,0.15,4,40,0,1
"6959",6962,770,1.42,2.13,0.15,4,40,0,1
"6959",7074,770,0.36,0.54,0.15,4,37,0,1
"6960",6959,770,1.51,2.265,0.15,4,40,0,1
"6960",6961,430,1.11,1.665,0.15,4,39,0,1
"6960",6962,770,0.6,0.9,0.15,4,40,0,1
"6961",6942,1200,0.87,1.044,0.15,4,47,0,1
"6961",6960,770,1.11,1.665,0.15,4,39,0,1
"6961",6963,770,1.14,1.368,0.15,4,47,0,1
"6961",11996,770,2.36,3.54,0.15,4,40,0,1
"6962",6959,770,1.42,2.13,0.15,4,40,0,1
"6962",6960,770,0.6,0.9,0.15,4,40,0,1
"6962",6963,770,1,1.5,0.15,4,39,0,1
"6962",10208,770,1,1.2,0.15,4,47,0,1
"6963",6961,940,1.14,1.368,0.15,4,47,0,1
"6963",6962,770,1,1.5,0.15,4,39,0,1
"6963",12433,860,0.5,0.75,0.15,4,37,0,1
"6964",6967,405,0.48,1.152,0.15,4,25,0,1
"6964",8671,1920,0.34,0.816,0.15,4,24,0,1
"6964",10600,729,0.5,1.2,0.15,4,22,0,1
"6964",12087,729,0.25,0.6,0.15,4,25,0,1
"6965",6957,1980,0.62,0.744,0.15,4,48,0,1
"6965",7074,770,1.32,1.98,0.15,4,40,0,1
"6965",10207,770,1.36,1.632,0.15,4,50,0,1
"6965",12431,1800,0.32,0.384,0.15,4,48,0,1
"6966",7074,770,0.88,1.056,0.15,4,47,0,1
"6966",10208,770,1.83,2.745,0.15,4,40,0,1
"6966",12356,770,1.9,2.28,0.15,4,50,0,1
"6967",6964,405,0.48,1.152,0.15,4,25,0,1
"6967",6968,711,0.51,1.224,0.15,4,22,0,1
"6967",6973,1980,0.5,1,0.15,4,28,0,1
"6967",8673,1920,0.31,0.744,0.15,4,24,0,1
"6968",6967,396,0.51,1.224,0.15,4,22,0,1
"6968",6978,810,0.5,1.2,0.15,4,22,0,1
"6968",7043,405,0.5,1.2,0.15,4,22,0,1
"6968",10600,729,0.48,1.152,0.15,4,22,0,1
"6969",6945,430,2.74,3.288,0.15,4,50,0,1
"6969",6970,770,0.26,0.39,0.15,4,40,0,1
"6969",11997,860,1.53,2.295,0.15,4,40,0,1
"6970",6969,770,0.26,0.39,0.15,4,40,0,1
"6970",6971,770,1.5,2.25,0.15,4,40,0,1
"6970",7071,770,2,2.4,0.15,4,50,0,1
"6971",6970,770,1.5,2.25,0.15,4,40,0,1
"6971",6972,770,2,3,0.15,4,40,0,1
"6971",11998,770,1.5,2.25,0.15,4,40,0,1
"6972",6971,770,2,3,0.15,4,40,0,1
"6972",6995,770,1.02,1.53,0.15,4,39,0,1
"6972",12022,770,0.33,0.495,0.15,4,37,0,1
"6973",6967,1980,0.5,1,0.15,4,28,0,1
"6973",6978,729,0.5,1.5,0.15,4,18,0,1
"6973",8376,405,0.49,1.176,0.15,4,25,0,1
"6973",8692,1720,0.38,1.14,0.15,4,19,0,1
"6974",6997,770,2.48,3.72,0.15,4,40,0,1
"6974",11998,770,2,3,0.15,4,40,0,1
"6974",12022,770,1,1.5,0.15,4,39,0,1
"6975",6976,430,1.25,1.875,0.15,4,39,0,1
"6975",10207,770,1.82,2.73,0.15,4,40,0,1
"6975",11881,770,2.13,3.195,0.15,4,40,0,1
"6976",6975,770,1.25,1.875,0.15,4,39,0,1
"6976",6985,2520,2.4,2.88,0.15,4,48,0,1
"6976",12354,2160,0.19,0.228,0.15,4,48,0,1
"6977",6984,600,1.72,3.44,0.15,4,30,0,1
"6977",11927,770,2.81,5.62,0.15,4,30,0,1
"6977",12362,770,0.19,0.285,0.15,4,37,0,1
"6978",6968,810,0.5,1.2,0.15,4,22,0,1
"6978",6973,405,0.5,1.5,0.15,4,18,0,1
"6978",8375,450,0.51,1.224,0.15,4,22,0,1
"6978",10601,405,0.51,1.53,0.15,4,18,0,1
"6979",6980,600,0.26,0.52,0.15,4,30,0,1
"6979",6981,860,1.06,1.413,0.15,4,42,0,1
"6979",11927,770,0.38,0.76,0.15,4,30,0,1
"6980",6979,600,0.26,0.52,0.15,4,30,0,1
"6980",6981,600,0.98,1.96,0.15,4,30,0,1
"6980",7071,770,1.25,1.5,0.15,4,47,0,1
"6981",6979,860,1.06,1.413,0.15,4,42,0,1
"6981",6980,600,0.98,1.96,0.15,4,30,0,1
"6981",11999,770,0.98,1.176,0.15,4,47,0,1
"6982",6997,770,0.94,1.41,0.15,4,39,0,1
"6982",11999,770,3.01,4.515,0.15,4,40,0,1
"6983",6911,1620,0.25,0.429,0.15,4,32,0,1
"6983",10977,2160,0.54,0.926,0.15,4,32,0,1
"6983",12089,1440,0.12,0.288,0.15,4,24,0,1
"6983",12238,1440,0.89,1.187,0.15,4,42,0,1
"6984",6977,600,1.72,3.44,0.15,4,30,0,1
"6984",6989,770,0.5,1,0.15,4,30,0,1
"6984",10209,340,1,2,0.15,4,30,0,1
"6984",12361,770,1,1.5,0.15,4,39,0,1
"6985",6976,2160,2.4,2.88,0.15,4,48,0,1
"6985",6987,2520,0.34,0.408,0.15,4,48,0,1
"6985",11908,600,0.17,0.34,0.15,4,30,0,1
"6986",2839,711,0.5,1.2,0.15,4,25,0,1
"6986",6996,405,0.5,1.2,0.15,4,25,0,1
"6986",8376,1440,0.53,1.06,0.15,4,28,0,1
"6986",10602,711,0.5,1.2,0.15,4,25,0,1
"6987",1786,1710,4.12,9.888,0.15,4,25,0,1
"6987",6805,600,4.09,8.18,0.15,4,30,0,1
"6987",6985,2520,0.34,0.408,0.15,4,48,0,1
"6987",6988,770,0.06,0.12,0.15,4,30,0,1
"6988",6987,340,0.06,0.12,0.15,4,30,0,1
"6988",6989,790,0.96,1.92,0.15,4,30,0,1
"6988",11908,610,0.3,0.514,0.15,4,35,0,1
"6989",6984,600,0.5,1,0.15,4,30,0,1
"6989",6988,790,0.96,1.92,0.15,4,30,0,1
"6990",6991,810,0.28,0.42,0.15,4,40,0,1
"6990",6992,1450,0.27,0.54,0.15,4,30,0,1
"6990",11926,540,0.62,0.93,0.15,4,40,0,1
"6991",6951,900,0.08,0.12,0.15,4,40,0,1
"6991",6990,810,0.28,0.42,0.15,4,40,0,1
"6991",6993,1450,0.14,0.28,0.15,4,30,0,1
"6992",6990,1450,0.27,0.54,0.15,4,30,0,1
"6992",7001,4000,0.5,0.401,0.15,4,62,0,2
"6993",6105,4000,7.23,5.803,0.15,4,62,0,2
"6993",6991,1450,0.14,0.28,0.15,4,30,0,1
"6994",6930,860,1.02,1.53,0.15,4,39,0,1
"6994",6949,860,1.02,1.53,0.15,4,39,0,1
"6994",7031,770,3,4.5,0.15,4,40,0,1
"6995",6952,430,2.03,3.045,0.15,4,40,0,1
"6995",6972,770,1.02,1.53,0.15,4,39,0,1
"6995",7038,770,1.13,1.695,0.15,4,39,0,1
"6996",6986,405,0.5,1.2,0.15,4,25,0,1
"6996",6999,729,0.48,1.152,0.15,4,25,0,1
"6996",7002,1292,0.25,0.429,0.15,4,32,0,1
"6996",12183,729,0.37,0.888,0.15,4,25,0,1
"6997",6974,770,2.48,3.72,0.15,4,40,0,1
"6997",6982,770,0.94,1.41,0.15,4,39,0,1
"6998",6301,770,2.51,3.765,0.15,4,40,0,1
"6998",6311,990,1.64,1.968,0.15,4,50,0,1
"6998",7031,770,1.02,1.53,0.15,4,39,0,1
"6998",12005,600,1.54,3.08,0.15,4,30,0,1
"6999",6996,405,0.48,1.152,0.15,4,25,0,1
"6999",7005,711,0.5,1.2,0.15,4,22,0,1
"6999",7048,405,0.53,1.272,0.15,4,25,0,1
"6999",10602,711,0.51,1.224,0.15,4,22,0,1
"7000",6307,770,1.47,2.205,0.15,4,40,0,1
"7000",6930,600,0.71,1.42,0.15,4,30,0,1
"7000",12005,600,0.76,1.52,0.15,4,30,0,1
"7001",1787,4000,9.99,8.019,0.15,4,72,0,2
"7001",6993,4000,0.5,0.401,0.15,4,62,0,2
"7002",2837,1881,0.45,0.9,0.15,4,28,0,1
"7002",6996,1786,0.25,0.429,0.15,4,32,0,1
"7002",7004,1786,0.25,0.5,0.15,4,28,0,1
"7002",10603,2735.399902,0.34,0.68,0.15,4,28,0,1
"7003",10790,2160,0.14,0.24,0.15,4,32,0,1
"7003",12098,1620,0.24,0.411,0.15,4,32,0,1
"7003",12099,1400,0.51,0.874,0.15,4,32,0,1
"7003",12101,1440,0.09,0.154,0.15,4,32,0,1
"7004",7002,1292,0.25,0.5,0.15,4,28,0,1
"7004",7006,1292,0.25,0.5,0.15,4,28,0,1
"7004",10603,396,0.24,0.576,0.15,4,25,0,1
"7004",12185,711,0.5,1.2,0.15,4,25,0,1
"7005",4384,396,0.26,0.624,0.15,4,22,0,1
"7005",6999,711,0.5,1.2,0.15,4,22,0,1
"7005",7055,396,0.31,0.744,0.15,4,25,0,1
"7005",10603,396,0.25,0.6,0.15,4,25,0,1
"7006",4385,1400,0.25,0.5,0.15,4,28,0,1
"7006",4386,1540,0.49,0.98,0.15,4,28,0,1
"7006",7004,1786,0.25,0.5,0.15,4,28,0,1
"7006",7007,1292,0.25,0.5,0.15,4,28,0,1
"7007",7006,1292,0.25,0.5,0.15,4,28,0,1
"7007",7008,396,0.24,0.576,0.15,4,22,0,1
"7007",7011,2040,0.25,0.5,0.15,4,28,0,1
"7007",7895,1880,0.51,1.224,0.15,4,24,0,1
"7008",4385,1978.800049,0.24,0.48,0.15,4,28,0,1
"7008",7007,396,0.24,0.576,0.15,4,22,0,1
"7008",7009,396,0.28,0.672,0.15,4,22,0,1
"7008",7012,2240.699951,0.2,0.4,0.15,4,28,0,1
"7009",4384,1360,0.25,0.6,0.15,4,24,0,1
"7009",7008,396,0.28,0.672,0.15,4,22,0,1
"7009",7010,396,0.06,0.144,0.15,4,22,0,1
"7009",7014,450,0.19,0.456,0.15,4,22,0,1
"7010",4383,2160,0.3,0.6,0.15,4,28,0,1
"7010",7009,396,0.06,0.144,0.15,4,22,0,1
"7010",7014,2160,0.2,0.4,0.15,4,28,0,1
"7010",7060,396,0.41,0.984,0.15,4,22,0,1
"7011",7007,2040,0.25,0.5,0.15,4,28,0,1
"7011",7012,1620,0.3,0.6,0.15,4,28,0,1
"7011",7016,2040,0.25,0.5,0.15,4,28,0,1
"7011",7017,430,0.3,0.72,0.15,4,25,0,1
"7011",7899,1980,0.51,1.02,0.15,4,28,0,1
"7012",7008,2735.399902,0.2,0.4,0.15,4,28,0,1
"7012",7011,1440,0.3,0.6,0.15,4,28,0,1
"7012",7014,1440,0.25,0.5,0.15,4,28,0,1
"7013",4592,1440,0.6,0.9,0.15,4,38,0,1
"7013",6760,900,1.23,2.46,0.15,4,29,0,1
"7013",7054,810,0.62,1.488,0.15,4,25,0,1
"7013",11206,1440,0.6,0.9,0.15,4,38,0,1
"7014",7009,450,0.19,0.456,0.15,4,22,0,1
"7014",7010,2970,0.2,0.4,0.15,4,28,0,1
"7014",7012,1620,0.25,0.5,0.15,4,28,0,1
"7014",7015,2160,0.29,0.58,0.15,4,28,0,1
"7014",10604,2040,0.37,0.74,0.15,4,28,0,1
"7015",7014,1440,0.29,0.58,0.15,4,28,0,1
"7015",7072,1440,0.29,0.58,0.15,4,28,0,1
"7015",8872,430,0.35,0.84,0.15,4,25,0,1
"7016",7011,2040,0.25,0.5,0.15,4,28,0,1
"7016",7017,2100,0.06,0.12,0.15,4,28,0,1
"7016",8334,2040,0.5,1,0.15,4,28,0,1
"7016",10598,729,0.53,1.59,0.15,4,18,0,1
"7017",7011,430,0.3,0.72,0.15,4,25,0,1
"7017",7016,1400,0.06,0.12,0.15,4,28,0,1
"7017",10604,1400,0.25,0.5,0.15,4,28,0,1
"7018",2827,620,0.15,0.3,0.15,4,30,0,1
"7018",7864,8000,0.39,0.313,0.15,4,62,0,2
"7019",4844,711,0.5,1.2,0.15,4,22,0,1
"7019",6589,657,0.5,1.2,0.15,4,22,0,1
"7019",7447,288,0.25,0.6,0.15,4,22,0,1
"7019",7646,657,0.5,1.2,0.15,4,22,0,1
"7020",7021,1360,0.39,0.669,0.15,4,32,0,1
"7020",8328,1440,0.17,0.34,0.15,4,28,0,1
"7020",8334,1368,0.12,0.206,0.15,4,32,0,1
"7020",10358,1292,0.62,1.24,0.15,4,28,0,1
"7021",1898,2160,0.25,0.5,0.15,4,28,0,1
"7021",2022,1880,0.64,1.28,0.15,4,28,0,1
"7021",7020,1360,0.39,0.669,0.15,4,32,0,1
"7021",7022,1360,0.5,0.857,0.15,4,32,0,1
"7022",2011,1995,0.25,0.5,0.15,4,28,0,1
"7022",7021,1360,0.5,0.857,0.15,4,32,0,1
"7022",7023,1501,0.51,1.02,0.15,4,28,0,1
"7022",7024,1292,0.49,0.84,0.15,4,32,0,1
"7023",2023,1824,0.06,0.12,0.15,4,28,0,1
"7023",7022,1330,0.51,1.02,0.15,4,28,0,1
"7023",7030,720,0.34,0.68,0.15,4,28,0,1
"7024",4329,711,0.16,0.384,0.15,4,25,0,1
"7024",7022,1292,0.49,0.84,0.15,4,32,0,1
"7024",7025,1463,0.2,0.343,0.15,4,32,0,1
"7024",7029,630,0.25,0.6,0.15,4,25,0,1
"7025",118,1e+05,0.25,0,0.15,4,25,0,3
"7025",4550,1292,0.34,0.583,0.15,4,32,0,1
"7025",7024,1292,0.2,0.343,0.15,4,32,0,1
"7025",7029,1235,0.3,0.6,0.15,4,28,0,1
"7026",6854,770,2.17,2.893,0.15,4,45,0,1
"7026",7027,770,0.52,0.78,0.15,4,38,0,1
"7027",7026,770,0.52,0.78,0.15,4,38,0,1
"7027",7028,770,1.07,1.427,0.15,4,42,0,1
"7027",12014,770,1.85,2.467,0.15,4,45,0,1
"7028",3630,870,2.83,3.773,0.15,4,45,0,1
"7028",6854,770,3.06,4.08,0.15,4,45,0,1
"7028",7027,770,1.07,1.427,0.15,4,42,0,1
"7029",119,1e+05,0.25,0,0.15,4,25,0,3
"7029",7024,630,0.25,0.6,0.15,4,25,0,1
"7029",7025,1387,0.3,0.6,0.15,4,28,0,1
"7029",7030,1440,0.31,0.62,0.15,4,28,0,1
"7029",10367,711,0.24,0.576,0.15,4,25,0,1
"7030",7023,810,0.34,0.68,0.15,4,28,0,1
"7030",7029,1440,0.31,0.62,0.15,4,28,0,1
"7030",7470,729,0.12,0.24,0.15,4,28,0,1
"7030",10367,810,0.19,0.38,0.15,4,28,0,1
"7031",1778,1e+05,4.51,0,0.15,4,25,0,3
"7031",6994,770,3,4.5,0.15,4,40,0,1
"7031",6998,430,1.02,1.53,0.15,4,39,0,1
"7031",7034,860,1.02,1.53,0.15,4,39,0,1
"7032",120,1e+05,0.25,0,0.15,4,25,0,3
"7032",2029,729,0.06,0.12,0.15,4,28,0,1
"7032",2562,720,0.1,0.2,0.15,4,28,0,1
"7032",4550,648,0.5,1,0.15,4,28,0,1
"7032",10367,810,0.51,1.02,0.15,4,28,0,1
"7033",6949,600,2.5,5,0.15,4,30,0,1
"7033",7034,600,0.51,1.02,0.15,4,30,0,1
"7033",11932,430,1.04,1.56,0.15,4,39,0,1
"7034",7031,770,1.02,1.53,0.15,4,39,0,1
"7034",7033,600,0.51,1.02,0.15,4,30,0,1
"7034",7053,770,1.03,1.545,0.15,4,39,0,1
"7035",6944,2160,0.5,0.857,0.15,4,35,0,1
"7035",7036,2160,0.5,0.857,0.15,4,35,0,1
"7035",7037,1881,0.53,0.909,0.15,4,35,0,1
"7035",10865,1440,1.01,1.731,0.15,4,35,0,1
"7036",4440,1980,0.12,0.206,0.15,4,35,0,1
"7036",7035,2160,0.5,0.857,0.15,4,35,0,1
"7036",10120,1880,0.16,0.32,0.15,4,28,0,1
"7036",10871,1360,1.02,1.749,0.15,4,34,0,1
"7037",7035,1368,0.53,0.909,0.15,4,35,0,1
"7037",10121,711,0.13,0.312,0.15,4,22,0,1
"7037",10122,2052,0.08,0.192,0.15,4,24,0,1
"7037",10599,711,0.51,1.224,0.15,4,22,0,1
"7038",6995,770,1.13,1.695,0.15,4,39,0,1
"7038",7039,770,1.25,1.875,0.15,4,39,0,1
"7038",12022,770,1.89,2.835,0.15,4,40,0,1
"7039",7038,770,1.25,1.875,0.15,4,39,0,1
"7039",11932,430,3.26,4.89,0.15,4,40,0,1
"7040",6955,711,0.51,1.224,0.15,4,22,0,1
"7040",7041,396,0.51,1.224,0.15,4,22,0,1
"7040",7042,1881,0.51,1.224,0.15,4,24,0,1
"7040",10122,2052,0.4,0.96,0.15,4,24,0,1
"7041",7040,396,0.51,1.224,0.15,4,22,0,1
"7041",8311,396,0.5,1.2,0.15,4,22,0,1
"7041",10605,1880,0.51,1.02,0.15,4,28,0,1
"7041",10606,405,0.5,1.2,0.15,4,25,0,1
"7042",7040,1881,0.51,1.224,0.15,4,24,0,1
"7042",7043,1881,0.51,1.224,0.15,4,24,0,1
"7042",10600,729,0.51,1.224,0.15,4,22,0,1
"7042",10606,405,0.5,1.2,0.15,4,22,0,1
"7043",6968,729,0.5,1.2,0.15,4,22,0,1
"7043",7042,1881,0.51,1.224,0.15,4,24,0,1
"7043",7044,486,0.52,1.248,0.15,4,22,0,1
"7043",10601,1881,0.51,1.224,0.15,4,24,0,1
"7044",2825,648,1.04,2.08,0.15,4,29,0,1
"7044",7043,405,0.52,1.248,0.15,4,22,0,1
"7044",10606,405,0.51,1.224,0.15,4,22,0,1
"7045",2825,1440,0.06,0.103,0.15,4,32,0,1
"7045",2847,1620,0.15,0.3,0.15,4,28,0,1
"7045",8371,1440,0.51,0.874,0.15,4,32,0,1
"7045",10608,729,0.5,1.2,0.15,4,22,0,1
"7046",7047,396,0.26,0.624,0.15,4,25,0,1
"7046",7048,1881,0.52,1.04,0.15,4,28,0,1
"7046",8372,1368,0.5,1,0.15,4,28,0,1
"7046",10602,711,0.5,1.2,0.15,4,25,0,1
"7047",2825,1440,0.55,0.943,0.15,4,32,0,1
"7047",2846,1980,0.54,1.08,0.15,4,28,0,1
"7047",7046,396,0.26,0.624,0.15,4,25,0,1
"7047",10608,711,0.24,0.576,0.15,4,25,0,1
"7048",2845,1368,0.06,0.12,0.15,4,28,0,1
"7048",2846,405,0.04,0.096,0.15,4,25,0,1
"7048",6999,729,0.53,1.272,0.15,4,25,0,1
"7048",7046,1881,0.52,1.04,0.15,4,28,0,1
"7049",7050,711,0.82,1.64,0.15,4,27,0,1
"7049",11203,1980,0.6,0.9,0.15,4,39,0,1
"7049",12601,1440,1.28,1.536,0.15,4,47,0,1
"7050",7049,396,0.82,1.64,0.15,4,27,0,1
"7050",7051,360,0.52,1.248,0.15,4,25,0,1
"7050",10019,770,0.65,1.114,0.15,4,35,0,1
"7050",11203,430,0.54,0.926,0.15,4,35,0,1
"7051",4588,2160,0.5,1,0.15,4,30,0,1
"7051",7050,630,0.52,1.248,0.15,4,25,0,1
"7051",7054,810,0.04,0.096,0.15,4,25,0,1
"7052",2846,405,0.48,1.152,0.15,4,25,0,1
"7052",7059,729,0.52,1.248,0.15,4,22,0,1
"7052",7456,405,0.5,1.2,0.15,4,25,0,1
"7052",10608,729,0.48,1.152,0.15,4,22,0,1
"7053",7034,860,1.03,1.545,0.15,4,39,0,1
"7053",11932,450,0.5,0.75,0.15,4,40,0,1
"7054",4596,340,0.73,1.752,0.15,4,25,0,1
"7054",7013,360,0.62,1.488,0.15,4,25,0,1
"7054",7051,360,0.04,0.096,0.15,4,25,0,1
"7055",2845,2160,0.47,0.94,0.15,4,28,0,1
"7055",4383,2160,0.25,0.5,0.15,4,28,0,1
"7055",7005,711,0.31,0.744,0.15,4,25,0,1
"7055",7056,396,0.2,0.48,0.15,4,25,0,1
"7056",2845,405,0.43,1.032,0.15,4,25,0,1
"7056",4382,1691,0.25,0.5,0.15,4,28,0,1
"7056",7055,396,0.2,0.48,0.15,4,25,0,1
"7056",7059,711,0.47,1.128,0.15,4,25,0,1
"7057",6185,350,0.38,0.912,0.15,4,25,0,1
"7057",6187,1260,2.09,3.135,0.15,4,39,0,1
"7057",12310,600,0.04,0.096,0.15,4,25,0,1
"7057",12430,340,0.35,0.84,0.15,4,25,0,1
"7058",10126,3600,0.16,0.213,0.15,4,44,0,1
"7058",11928,630,0.2,0.48,0.15,4,25,0,1
"7059",7052,729,0.52,1.248,0.15,4,22,0,1
"7059",7056,396,0.47,1.128,0.15,4,25,0,1
"7059",10609,729,0.26,0.624,0.15,4,22,0,1
"7059",10615,711,0.51,1.224,0.15,4,25,0,1
"7060",4382,1691,0.26,0.52,0.15,4,28,0,1
"7060",7010,396,0.41,0.984,0.15,4,22,0,1
"7060",7067,711,0.49,1.176,0.15,4,22,0,1
"7060",7072,1440,0.3,0.6,0.15,4,28,0,1
"7061",3086,430,1.5,2,0.15,4,44,0,1
"7061",3221,770,4,5.333,0.15,4,45,0,1
"7061",6787,770,6.2,8.267,0.15,4,45,0,1
"7061",12027,770,2.7,3.6,0.15,4,45,0,1
"7062",5571,510,2.8,3.733,0.15,4,45,0,1
"7062",7063,870,0.21,0.315,0.15,4,40,0,1
"7063",5512,610,0.94,1.88,0.15,4,30,0,1
"7063",7062,790,0.21,0.315,0.15,4,40,0,1
"7064",5527,770,2.09,2.787,0.15,4,45,0,1
"7064",5571,1080,1.95,2.127,0.15,4,51,0,1
"7064",7065,1080,1.05,1.145,0.15,4,51,0,1
"7064",11973,770,1,1.333,0.15,4,42,0,1
"7065",7064,990,1.05,1.145,0.15,4,51,0,1
"7065",9385,540,0.11,0.165,0.15,4,40,0,1
"7065",11841,770,0.96,1.28,0.15,4,42,0,1
"7066",6271,1080,0.82,0.984,0.15,4,47,0,1
"7066",9385,1080,1.2,1.44,0.15,4,47,0,1
"7066",11974,770,0.65,0.975,0.15,4,38,0,1
"7067",7060,396,0.49,1.176,0.15,4,22,0,1
"7067",7457,396,0.51,1.224,0.15,4,22,0,1
"7067",10609,729,0.25,0.6,0.15,4,22,0,1
"7067",10610,405,0.5,1.2,0.15,4,22,0,1
"7068",4566,680,1.15,1.725,0.15,4,40,0,1
"7068",11148,680,1.31,1.965,0.15,4,37,0,1
"7068",11149,680,1.25,1.875,0.15,4,40,0,1
